"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 24 12:15:58 GMT 2021","Tue Aug 24 12:15:59 GMT 2021","561","Test suite","Tests","com.epam.jdi.httptests.example.ServiceTests","com.epam.jdi.httptests.example.ServiceTests","htmlBodyParseTest","htmlBodyParseTest",""
"passed","Tue Aug 24 12:15:55 GMT 2021","Tue Aug 24 12:15:58 GMT 2021","2645","Test suite","Tests","com.epam.jdi.httptests.example.ServiceTests","com.epam.jdi.httptests.example.ServiceTests","cookiesTest","cookiesTest",""
"passed","Tue Aug 24 12:16:09 GMT 2021","Tue Aug 24 12:16:09 GMT 2021","562","Test suite","Tests","com.epam.jdi.httptests.example.ServiceSettingsTests","com.epam.jdi.httptests.example.ServiceSettingsTests","assignBoardToOrganization","assignBoardToOrganization",""
"passed","Tue Aug 24 12:16:05 GMT 2021","Tue Aug 24 12:16:05 GMT 2021","308","Test suite","Tests","com.epam.jdi.httptests.example.ServiceTests","com.epam.jdi.httptests.example.ServiceTests","statusTestWithQueryInPath","statusTestWithQueryInPath",""
"passed","Tue Aug 24 12:16:04 GMT 2021","Tue Aug 24 12:16:05 GMT 2021","335","Test suite","Tests","com.epam.jdi.httptests.example.ServiceTests","com.epam.jdi.httptests.example.ServiceTests","serviceInitTest","serviceInitTest",""
"passed","Tue Aug 24 12:15:59 GMT 2021","Tue Aug 24 12:16:04 GMT 2021","5346","Test suite","Tests","com.epam.jdi.httptests.example.ServiceTests","com.epam.jdi.httptests.example.ServiceTests","retryRequestTest","retryRequestTest",""
"passed","Tue Aug 24 12:15:59 GMT 2021","Tue Aug 24 12:15:59 GMT 2021","329","Test suite","Tests","com.epam.jdi.httptests.example.ServiceTests","com.epam.jdi.httptests.example.ServiceTests","noServiceObjectTest","noServiceObjectTest",""
"passed","Tue Aug 24 12:16:05 GMT 2021","Tue Aug 24 12:16:05 GMT 2021","310","Test suite","Tests","com.epam.jdi.httptests.example.ServiceTests","com.epam.jdi.httptests.example.ServiceTests","simpleRestTest","simpleRestTest",""
"passed","Tue Aug 24 12:16:07 GMT 2021","Tue Aug 24 12:16:09 GMT 2021","2080","Test suite","Tests","com.epam.jdi.httptests.example.TrelloTests","com.epam.jdi.httptests.example.TrelloTests","createCardInBoard","createCardInBoard",""
"passed","Tue Aug 24 12:16:05 GMT 2021","Tue Aug 24 12:16:07 GMT 2021","1442","Test suite","Tests","com.epam.jdi.httptests.example.TrelloTests","com.epam.jdi.httptests.example.TrelloTests","assignBoardToOrganization","assignBoardToOrganization",""
